item_id,price
47336,530
19753,8319
32485,795
49894,2177
17371,612
44023,1546
16650,6659
3855,3478
34032,850
27344,17898
48100,1935
21545,9645
6247,4008
33244,825
18278,7424
2396,561
10544,4809
14215,5761
26349,645
46144,1746
16348,6539
38716,1042
27627,18526
46920,1815
36581,946
1838,3062
16239,6497
34456,865
41774,1246
31601,367
5441,3830
9652,4642
28662,677
6600,4081
32561,800
35166,891
22220,10277
50815,2307
20038,421
19774,8344
53514,2686
23049,11079
7006,4155
37834,1002
7298,4202
32848,807
25556,14386
47126,1828
2156,3129
24912,13355
154,2770
42315,1295
2315,3167
48590,1994
22940,10983
6913,4137
22208,10256
50900,2318
13747,5605
2574,3212
41572,1238
4025,3524
6219,4004
28796,682
16742,6666
9260,4561
6861,4127
47815,1902
11343,4989
29136,692
34514,868
33728,839
13297,5491
5079,3751
27801,649
36879,958
27520,18252
45678,1695
49372,2100
1599,3011
311,2800
53751,2724
19193,7943
43234,1397
14645,5914
34990,881
42065,1271
20533,8858
2651,3234
47567,1875
15360,605
32379,790
53734,2723
9110,4531
6681,4101
48634,536
27701,648
6301,4022
48185,1944
40613,498
48353,1963
41193,1202
3922,3497
13512,5543
2086,3112
16919,6754
50200,2226
38081,1013
22854,10888
33104,816
23131,11154
26965,17042
489,2822
10921,4891
35582,906
52570,2536
8193,4368
20149,8603
11001,4914
23682,11737
17935,7244
36367,939
15700,607
5271,3796
21330,9475
33641,833
37280,484
30525,733
36678,950
6348,4032
32318,789
6656,4093
43451,1415
42418,1312
24294,12543
1957,3087
32282,453
5438,3828
42211,1289
46821,1808
39509,1080
48930,2042
35832,915
12383,598
32406,791
39343,1073
26262,15729
39285,491
30062,720
53150,2623
45470,1676
46401,1766
13459,5526
8108,4348
3185,3342
27577,18407
38746,1044
25569,14407
5489,3841
24052,635
34495,867
16339,6534
41371,1220
28082,662
39606,491
14010,5701
14389,605
24281,12515
36983,963
53252,2646
46027,1728
6265,4012
25844,14900
24044,633
13757,5607
35861,917
42789,1350
248,2789
35708,911
4857,3710
29577,705
9255,4560
31464,765
24699,638
10940,4899
23028,631
18279,7424
18157,7358
34246,855
8727,586
51040,2329
4629,3666
4656,3669
26822,16716
37162,972
49492,2117
33621,463
31778,773
10016,4708
48522,1985
18780,7678
2887,3281
1011,2900
40082,1114
173,2774
46935,1815
6020,3965
34755,876
38207,1016
49619,2139
30190,722
6316,4027
7757,4282
10819,4868
7236,4194
50594,2283
12234,5198
49956,540
10522,4805
22400,10427
29906,711
36960,961
52812,2572
8947,4498
29157,693
43014,1370
27780,648
17062,612
28434,670
13547,5550
12873,5364
49170,2074
6851,4125
17242,6899
20157,8614
43248,1400
39165,1063
10812,4864
35207,891
38821,1047
17222,6887
10265,4751
11880,5111
12909,5376
14202,5759
12420,5238
32330,789
38693,1041
46299,526
25177,13761
24764,13119
1564,3005
33462,828
41128,1197
32201,788
10725,593
42482,1318
50173,2220
24104,12257
41654,1239
46572,1784
21641,9734
6699,409
44799,1624
31856,776
51680,2398
42024,1267
15057,605
49797,2163
49075,2060
48075,1930
6594,4079
31225,756
22264,10316
46823,1808
43094,1382
14680,5923
32234,789
7184,4186
6438,4045
39672,1087
35500,904
21057,625
31261,449
5307,3803
3217,3349
31481,765
28794,682
35137,889
6478,4056
25231,13833
364,2807
37514,985
27775,648
18118,7334
19532,8165
6932,4140
45983,526
47938,1915
27513,18239
4137,3544
36673,950
51207,2351
9613,4633
38645,1040
50019,2196
33304,827
1784,3050
575,2834
42713,1340
29493,702
43714,1437
35149,890
33688,838
16954,6773
41536,1235
26328,15836
18729,7650
7352,4214
42438,1314
1083,2909
47122,1828
18289,7430
39398,1076
29613,439
21200,9344
36292,477
12101,5165
18836,7721
51446,2375
16723,610
49475,2115
42334,1297
8,337
8283,4382
23196,11205
20125,8590
25877,14975
12413,5236
36733,954
32774,803
21762,9828
53255,2647
6422,4043
23851,11942
3261,3359
42031,1268
12776,5329
32417,791
36717,954
23270,11284
4702,3678
28103,663
53079,2611
14225,5765
2183,3136
10785,4860
43911,512
24966,13460
32266,789
34189,854
15506,6210
28439,670
19460,8106
46122,1743
22832,10866
31016,749
13626,5576
40593,497
50955,2322
45031,1637
7996,4327
30545,734
36355,938
46956,527
1255,2947
745,557
2747,3249
20072,8550
365,2807
33549,830
5518,3850
49934,2185
6800,4116
14227,5766
8225,4372
40246,1124
40458,1140
27490,18181
47511,1866
29491,702
36533,945
44886,1629
24992,13503
44439,1590
31633,450
45601,1690
34826,878
31766,773
14663,5919
26092,15334
32407,791
10979,4909
42216,1289
45697,1698
26979,17065
310,2800
9762,4662
42796,1351
42487,1319
30884,743
14892,5997
5596,3869
12385,598
2865,3275
33525,829
11927,5125
28599,675
9005,4513
52776,2565
44520,1601
48400,1968
6725,577
205,2777
43413,1413
35388,899
32515,798
12093,5163
1734,561
21309,9465
51596,2394
18861,7731
29016,687
24092,12238
34376,863
1630,3016
32851,807
18246,7412
11860,5105
52121,2463
8412,4404
33508,828
53795,2731
33478,828
2483,3194
19645,8258
51754,2406
950,2889
7162,4182
40652,1154
33725,838
6216,4002
17978,7273
21122,9286
8126,4354
46608,1786
18326,7455
26718,645
44865,1628
30977,746
44361,1580
53329,2654
36151,928
3552,3415
5202,3780
42650,1333
49344,2096
20731,8975
25973,15166
16713,609
11334,4989
142,2767
10655,4838
46709,1793
14105,5721
49458,2112
26204,15585
53749,2724
37001,965
13788,5621
8406,4401
47447,1857
45616,1692
32878,810
24128,12295
25841,14889
4151,3546
33669,836
2729,565
48133,1939
31301,758
52301,548
31684,769
38529,1033
8467,4415
13066,5412
22759,10777
46451,1774
37887,1006
37552,988
6819,4118
24917,13365
36393,942
5591,3867
46737,1799
26327,15832
47485,1863
11949,5132
46914,1814
19580,8212
23618,11643
12489,5255
2120,3120
25577,14416
21807,9880
4551,3643
33977,847
15655,6278
24533,12823
16458,6577
27663,18653
49715,2148
6622,4084
51695,2400
42358,1302
41322,1214
22206,10255
28140,665
5492,3842
25275,13919
28132,664
43168,1389
33675,837
43686,1436
1813,3056
18099,7319
16295,6518
27877,654
8133,4355
16833,6714
33689,838
44953,1636
19281,8004
49119,2066
40079,1114
44650,522
50120,2210
35671,909
17001,6787
37955,1007
48750,2016
14762,5940
34553,870
24328,12587
42119,1279
23737,11781
522,2825
27016,17146
42468,1316
8915,4494
33891,844
50850,2312
29079,688
15112,6073
17,351
1710,561
10122,4719
4091,3534
45784,1708
44892,1629
37441,984
43147,1389
11808,5090
7726,580
23410,11400
20280,8702
39919,1105
45433,1670
22011,10078
14188,5757
40081,1114
51256,2356
38482,1031
29744,708
43323,1403
3044,566
15398,6169
50075,2203
35943,475
51427,2373
43995,394
45324,524
47400,1848
23430,11420
10976,4909
27266,17692
43737,1438
17981,7274
24115,12271
38791,1046
41519,1235
39720,1090
37355,982
12444,5242
11004,4915
670,2846
21873,9939
21310,9465
4444,3618
12195,5189
17912,7234
40573,1152
18549,7562
18622,7598
18653,7619
32063,780
9433,4591
39779,1094
1491,2990
21265,9416
19869,8422
52842,2575
361,2806
10321,4764
40432,1136
7402,579
4770,3690
50930,2319
45013,1637
4951,3733
5316,3805
29999,716
38266,384
463,2818
22501,10539
26857,16783
12675,5305
12961,5390
20000,8540
37983,1008
2462,3191
22023,628
5136,3763
22215,10271
7967,4323
38528,1033
46547,1781
45487,1678
32121,784
13397,602
11862,5105
28918,684
46094,1740
38638,489
11029,4918
46278,1755
23996,12156
45594,1689
24426,12680
29511,702
47527,1868
37030,966
20312,8726
42696,1338
4023,3522
26234,15665
14705,605
24046,633
14578,5885
12736,5315
51685,2399
53034,2604
20185,8631
44301,1578
47618,1881
37694,994
44262,1575
50465,2265
25339,14042
22317,10357
31540,766
32748,803
9144,4538
23091,11114
50467,2266
29807,709
14603,5890
34248,855
76,554
39627,491
3346,3378
43771,1439
7559,4250
30930,448
44849,1626
8065,583
52766,2563
47698,1883
19129,7898
47623,1881
24809,13196
25271,13912
16194,6471
28414,669
5676,3884
16668,6663
20045,625
20438,8794
26263,15729
27254,17667
20857,9077
50616,399
3447,3388
2827,3267
21417,9526
50345,2245
53367,2657
5770,3898
44009,394
48048,1926
41258,500
20785,9025
40693,1157
48583,1993
33009,813
53716,2719
6901,4135
48816,2027
22711,10729
52522,2528
21676,9780
48055,1927
49132,2066
41458,1229
9682,4649
14518,5864
27835,651
41967,505
50279,2239
37228,975
21390,9505
39075,1059
33812,842
38306,487
95,2759
28002,658
22801,10824
29565,705
44218,1571
34928,374
11077,4924
51534,2386
7878,4309
8604,4442
39446,1076
24984,13498
5559,3858
36949,480
33968,846
20645,8936
6721,577
32236,789
25408,14127
15137,6086
25433,14184
25128,13680
540,2827
6201,3998
32252,789
16625,6646
28765,680
3949,3503
48661,2001
30092,720
31644,451
48942,2045
51120,2339
12921,5376
32256,789
15658,6279
5104,3758
49353,2097
53504,2686
7263,4199
13623,5575
41614,504
36526,945
42369,1304
9778,4664
29670,707
39844,1099
985,2896
52810,2572
47208,1838
20437,8794
10972,4907
51749,2405
48502,1982
11508,5020
3289,3364
50347,2245
684,2851
4256,3580
31058,752
40596,497
24040,633
7905,4313
30484,732
11743,5073
46657,1787
22328,10372
11139,4939
4417,3611
2321,3167
16513,6600
44672,1609
31752,772
34865,878
43709,1437
12258,5206
28245,666
13695,5600
26120,15395
12295,5218
1509,2994
16201,6477
24845,13248
47358,1846
17834,7192
52819,2573
29425,700
17919,7236
35978,921
10140,4724
46320,1755
9294,4570
48537,1987
40683,1155
5749,3895
33172,818
47902,1914
9769,4662
22335,10384
10206,4740
7264,4199
24849,13253
13796,5622
27269,17712
51609,2394
41162,1200
48667,2001
19027,620
10040,417
52456,2515
33010,813
8244,4374
20476,8818
11524,5027
28911,684
8916,4494
2811,3265
33302,826
41728,1243
43041,1374
12238,5199
9972,4702
31568,766
14923,6006
44550,1605
47216,1838
5504,3846
10067,591
51041,2330
19415,8069
42068,1272
18792,7687
6922,4138
26212,15606
3601,3425
44097,1555
33155,816
49504,2120
43738,1438
9213,4553
33782,842
5509,3847
28417,669
35300,473
8684,4458
31923,776
21866,9930
38071,1013
4133,3544
11358,4994
14023,5702
37129,971
13952,5677
42632,1332
33946,464
21010,9225
27306,17805
24209,12396
1100,2913
37837,1002
32151,787
28819,683
47537,1871
25834,14866
38497,1031
43807,1443
22076,10096
7353,4214
41212,1206
19038,621
20892,9116
53704,2718
33124,816
17482,7021
10746,4851
12615,5291
48800,2025
40028,1110
15701,607
16185,6469
14368,5816
35930,919
22072,10094
37822,1002
19482,8119
15365,605
3508,3402
44446,1591
11118,4936
25699,644
40658,1154
2136,3123
15904,6356
44970,523
28487,672
45579,1689
21735,9802
30685,737
351,2804
18607,7589
38523,1033
49214,2080
53645,2704
24375,637
14072,5708
37218,975
33443,828
9041,587
36113,926
30352,728
13808,5626
22917,10959
14250,5773
14647,5914
9132,4536
30462,732
36887,959
33487,828
23956,12093
21059,625
30775,741
6150,3990
9804,4668
21959,10029
17175,6857
34625,872
10826,4870
42214,1289
44844,1625
27093,17228
23007,11066
17091,6814
27153,17392
34175,854
40510,1144
39621,491
20512,8846
26366,645
50684,2288
42972,1367
53187,2632
21725,9792
36816,956
4069,571
23394,631
47298,394
4938,3731
20520,8851
2417,3180
11628,5050
28421,670
12754,5321
36804,956
29893,710
37488,984
50818,2308
26042,15245
14357,5813
19879,8430
27149,17377
16075,6419
32059,780
8666,4455
17790,7168
46208,1750
46072,1736
52978,552
36074,924
39278,490
5312,3804
12330,5226
32465,794
34960,471
29604,706
42893,1359
11230,4964
10718,593
30785,742
989,2896
42600,505
31052,751
15071,6058
28192,666
21821,9892
40253,1125
35855,917
13829,5637
42206,1289
8777,4469
18406,7480
28036,658
24638,12978
22505,10546
27820,650
26945,17005
11621,5050
1930,3084
30200,722
19942,8489
36137,928
30399,730
53853,2742
34359,863
47727,1889
31177,756
9306,4574
38667,1040
53865,2744
24745,13096
42456,1316
38590,1037
23858,11948
29765,709
20169,8624
24384,638
39041,1056
25663,14579
9391,4586
38002,1008
27978,658
53630,552
23010,630
10178,4733
10784,4859
47385,1847
17706,613
519,2824
44094,1555
15077,6060
45880,1718
38486,1031
26998,17100
9425,4588
4646,3669
18408,7481
46165,1746
26861,16787
44211,1570
42932,505
24204,12392
50515,2273
37332,981
46415,1767
48587,1993
22305,10349
13166,5444
38968,490
37896,1007
53579,2697
5003,3743
28384,668
44839,1625
18959,7797
7505,4241
34261,465
50303,544
14803,5958
36503,945
47032,1819
9878,4681
7116,4171
9143,4538
53007,2596
6565,4077
24961,13445
46137,1745
13790,5621
29283,436
14165,5747
626,2840
21129,9292
38796,1046
28074,661
11005,4915
47539,1871
18837,7722
10750,4852
19222,7963
52401,2510
7425,4228
42904,1362
10175,4732
50072,2203
8643,4452
43235,1397
40270,493
43097,1383
36106,926
12589,5284
35291,473
14301,5792
7231,4194
52805,2571
14433,5828
28470,672
45026,1637
23140,11161
37679,992
11634,5051
24268,12494
26250,15697
20689,8969
50261,2236
12508,5259
16235,6494
50739,2297
30392,730
50375,2250
48504,1982
11043,595
2500,3198
38900,1052
12327,5226
31760,772
13981,5694
43862,1449
439,2815
1171,2928
23657,11703
21282,9439
7307,4205
17406,6973
43340,1406
1293,2952
44661,522
4159,3549
189,2777
12038,596
51576,2391
33805,842
43191,1393
38140,1013
22763,10786
10677,4841
47483,1863
26464,16025
14435,5829
29201,694
29517,703
51309,544
148,2768
9995,4704
5459,3833
48484,1980
40062,1113
43651,1435
13282,5487
14778,5947
39335,1072
20452,8796
15886,6352
49656,2141
38326,1020
42704,1338
50272,2239
22077,10098
27510,18236
2304,3163
673,2847
20025,421
22897,10935
42656,1333
33352,827
47105,1827
43411,1412
53304,552
53561,2694
17476,7016
20501,8831
13291,5489
24112,12268
51753,2405
46776,1803
53366,2657
39305,1069
17578,7079
472,2818
21889,9959
47840,1908
34496,867
30583,734
16669,6663
32191,788
36545,945
20998,9215
32197,788
3559,3417
29005,686
29894,710
25718,14626
50960,2323
26990,17079
38846,1050
11167,4949
12320,5223
19520,8154
14570,5882
36552,945
17647,7109
49081,2061
8339,4397
15189,6098
19951,8499
51141,2342
42146,1281
38381,1024
43237,1399
44022,1546
259,2790
34417,863
37864,1003
42164,1284
3275,3360
11302,4980
8778,4469
18554,7564
34791,877
52924,2590
11696,5067
19576,8205
18333,7459
5774,3899
33029,814
4903,3723
14256,5775
13724,603
19218,7960
34574,871
4295,3589
20780,9014
30763,740
25893,15022
28471,672
44376,1581
42619,505
28276,363
26880,16817
5781,3902
48057,1928
34039,850
19254,7985
51230,2352
46402,1766
36448,942
3669,3444
50207,2227
2020,3105
45267,1662
6366,576
1258,2947
19900,8449
52193,2479
11086,4927
26623,16389
29299,438
50628,402
13690,5599
28836,683
4369,3605
53192,2633
4066,571
7369,4221
35516,905
16409,6552
20605,8910
33411,828
36036,923
19812,8377
22009,10078
18933,7780
3733,569
30627,448
40721,1160
16100,6437
45561,1689
4205,3564
4124,3540
48310,535
21668,9768
53399,2666
32364,790
31705,770
10513,4801
28504,673
45092,1646
53764,2726
16736,611
9730,4656
20166,8622
50270,2238
23396,631
22735,10754
15026,6048
13589,5559
34225,855
19221,7963
50343,2244
50398,2255
27821,650
10988,4912
26674,426
5553,3857
16087,6426
32088,781
2233,3145
44491,1598
5717,575
40223,1123
40808,1170
17938,7246
46552,1781
53913,2753
41970,1263
46943,1815
53009,2596
2194,3139
26203,15584
3223,3351
19241,7978
4796,3696
15702,607
12401,5233
50740,2297
3152,3333
12396,5233
24789,13162
44831,1624
50733,2295
48001,1919
28337,666
6119,3981
35859,917
14786,5950
33142,816
40676,1155
27353,17923
31190,756
32003,777
23824,11888
14623,5902
24187,12375
10747,4851
8985,4508
49438,2109
22768,10790
12497,5257
497,2822
34080,852
25403,14112
51218,2352
49585,2135
46646,526
12042,596
28430,670
21124,9289
8500,4422
8550,4434
18295,7437
26242,15684
43502,1422
26019,645
113,2762
23357,422
36071,924
37579,990
22266,10317
36623,478
50183,2222
13036,600
43803,1442
6845,4124
30061,720
9101,4527
2503,3199
35529,905
36561,945
46246,1753
16599,6630
40579,1153
1569,3006
1620,3013
11037,4921
19414,8069
18178,7370
24926,13373
29827,710
33384,827
25261,13892
35325,898
50514,2273
7174,4184
39012,1056
4785,3696
45789,1709
3576,3420
28931,684
17628,7098
35710,911
50214,2230
29895,710
2154,3127
3444,3387
31805,774
33518,829
16021,608
21778,9846
13460,5527
4603,3659
6839,4123
23543,11554
24084,12228
13358,419
36912,961
12638,5293
35483,903
19575,8204
47379,1847
9116,4532
41346,1217
11285,4975
14615,5898
24344,12610
40180,1119
50531,2274
7489,4238
11948,5132
24029,12202
22344,10396
33119,816
7594,4256
36910,961
2076,3108
50491,2268
8574,4435
31122,754
48880,2037
30802,742
31738,772
50853,2312
44812,1624
9327,4579
20461,8806
8378,583
49928,2184
17997,7278
40621,1153
25649,14543
1804,3053
26369,645
31635,450
23421,11413
14161,5746
7898,4312
43068,1378
53375,2659
36188,931
47495,1865
30411,730
5053,573
24848,13250
20714,625
34532,868
35090,886
14348,5808
50395,2254
48323,536
26158,15475
13683,5599
33107,816
16652,6659
2357,3174
36593,947
44611,1607
35422,900
6100,3975
14234,5767
789,2861
40876,1176
38902,1052
32881,810
10639,4832
29253,698
11386,596
40402,1133
25380,14067
2302,3163
9592,4630
50629,402
42046,1268
44444,1591
19378,622
15941,6377
31422,764
46530,1781
44242,1574
24433,12686
34745,876
18806,7695
53637,552
48278,1956
8866,4482
19530,8164
42196,1287
25118,13665
7491,4239
30502,732
28969,435
22039,628
20142,8598
30597,734
8095,4341
676,2848
49198,2078
29746,708
2042,561
22034,628
11140,4939
35351,898
47588,1877
23897,12004
16758,6672
48450,1975
14506,5860
21469,9569
25836,14870
13241,5469
15381,606
39295,491
11686,5063
10675,4840
47563,1875
37393,982
213,2780
34004,847
36006,921
37201,974
2251,3150
8052,583
47743,1891
47560,1875
17994,7277
10365,4773
44398,1583
20222,8654
13285,5488
30849,743
23783,11843
53679,2712
4777,3692
18367,616
25419,14156
1188,2932
40868,1175
38833,1048
36255,935
35807,914
27867,653
47187,1837
16565,6618
9554,4620
41150,1197
15011,6046
53544,2692
18652,7617
12698,599
35873,918
25633,14507
32035,779
15593,6255
12122,5167
41534,1235
29360,698
29879,710
3964,3507
25459,14220
10916,4890
52838,2574
4144,3545
10209,4742
1405,560
12376,597
27603,18468
11556,5033
41331,1214
38730,1043
36691,951
25254,13879
31454,765
22004,10076
14303,5793
8971,4504
4446,3618
19999,8538
14043,605
47596,1877
39056,1058
37505,984
33147,816
2977,3299
3625,3429
48496,1981
40507,1143
2841,3270
48383,1966
4922,3726
12001,5147
579,2834
32470,794
29120,689
6630,4086
51079,2333
13630,5578
14049,605
9994,4704
12185,5184
48739,2013
3229,3352
45021,1637
617,2839
16036,608
11198,4958
12303,5219
32241,789
9484,4604
2848,3271
38898,1052
9943,4693
34644,872
31088,752
18487,7528
48127,1939
4019,3521
30478,732
44358,1580
18701,619
19157,7917
44519,1600
4035,3528
7804,4291
48561,1991
50605,2285
43410,1412
32522,798
7275,4200
21022,9234
18767,7673
38067,1013
42156,1284
7604,4258
6682,4101
179,2776
24441,12696
39129,1061
986,2896
32527,798
25855,14933
904,2877
36389,942
25154,13726
7033,4160
23191,11198
6358,4036
18966,7803
33983,847
1158,2925
15656,6278
32284,453
17819,7182
7599,4257
44577,1607
6879,4130
50319,2240
46795,1806
42565,1327
35264,895
41989,1264
52615,2546
10252,4749
48682,2005
51984,548
18935,7781
35635,474
25868,14956
45866,1715
4596,3656
26399,15917
16503,6597
32055,780
28928,684
26176,15513
35199,891
40680,1155
5442,3830
7129,4173
23486,11489
9580,4627
44499,1599
39559,1080
9009,4513
14653,5914
6484,4059
25424,14165
36384,941
7230,4194
44337,521
48658,537
11785,5086
38007,1008
52900,2586
53754,2724
4538,3640
53922,2755
2350,3172
9728,4655
30342,727
29616,439
9290,4569
36206,932
35099,886
17466,7006
39403,1076
20457,8799
10698,4846
2654,3234
47872,1911
7880,4309
29171,694
10370,4774
10511,4800
20091,8568
334,2803
40047,1112
14141,5738
10871,4877
32239,789
26383,15874
49201,2079
29176,694
44429,1589
39501,1080
52748,2559
10454,4788
4676,3672
40395,1133
50128,2211
17184,6861
33778,842
25140,13703
10369,4774
18761,7667
13931,5668
53043,2606
22389,10412
46089,1739
48328,536
33251,825
50744,2297
49064,2058
12326,5225
42336,1297
51293,2361
25262,13899
21136,9295
53224,2639
21197,9343
34251,855
30233,723
16727,610
33073,814
23320,11364
3228,3352
18817,7703
2738,3247
1609,3012
36180,930
30609,447
38019,1009
31004,748
40417,1134
7201,4190
3336,3377
2459,3190
21234,9383
25744,14674
35963,476
25197,13790
10821,4868
22214,10270
44278,1577
14751,5938
43019,1370
35193,891
42931,505
35546,906
20200,8640
1597,3011
2508,3199
39853,1100
32708,802
5828,3916
39400,1076
20093,8572
17250,6905
11893,5116
29333,698
38983,1053
51095,2335
5201,3780
9948,4695
41474,1231
46184,1748
40996,1181
43839,1446
30113,720
6097,3975
41500,1234
6019,3964
42856,1356
22587,10640
32068,780
30837,743
35186,891
16053,6412
16794,6694
15240,6118
19664,8275
33579,832
52341,2498
33576,832
36409,942
36104,926
30509,732
4228,3572
24629,12964
8376,583
46420,1768
10375,4777
53363,2657
5398,574
13349,5508
17827,7188
46061,1734
19663,8275
52793,2569
15391,6166
20897,9116
29051,687
41297,1211
34068,851
28457,672
20083,8561
30736,739
45680,1695
50020,2196
46197,1749
13843,5642
45498,1680
41798,1250
20369,8763
45662,1694
53167,2629
24521,12809
13755,5607
26011,644
16856,6727
6893,4133
29548,705
5153,3768
28057,660
39184,1063
22923,10962
5976,3951
3898,3489
20955,9170
8900,4491
25516,14319
5583,3864
16435,6563
38718,1043
48946,2046
17178,6858
53066,2608
10848,4872
5973,3950
4786,3696
25370,642
22078,10098
8844,4480
15820,6328
869,2872
6841,4123
13430,5516
16647,6654
10292,4758
51747,2404
51791,2415
433,2815
18163,7364
41993,1264
2825,3266
35970,920
22628,10681
48342,1961
7227,4193
32569,800
45305,524
29838,710
8997,4511
17198,6871
8712,586
9464,4600
44021,1546
2795,3260
15544,6230
42901,1361
53418,2670
46550,1781
19658,8268
10277,4753
52750,2560
38446,1028
52253,2488
19270,7996
38635,489
4977,3736
38922,1052
9355,4585
5072,3750
12938,5384
1619,3013
30732,739
33467,828
12681,5306
13592,5560
12062,5154
49826,2167
12903,5374
33746,840
33586,833
37768,999
24695,638
48165,1942
29396,698
41103,1194
36724,954
45890,1720
11654,5055
9025,4516
29186,694
18388,619
20090,8567
4869,3713
29522,703
37924,485
15283,6133
43001,1369
14167,5747
6719,413
48217,1949
53525,2690
41157,1199
36509,945
5622,3876
36682,951
6342,4032
8071,4336
32534,798
39612,491
32809,805
41763,1245
22151,10186
22396,10423
9045,588
32513,798
29974,715
17076,6809
1799,3053
17789,7168
4260,3580
26872,16801
32948,460
2035,3107
22096,10116
3375,408
19804,8370
14839,5975
3794,3464
15106,6071
12930,5382
37296,978
40327,1127
43434,1415
6232,4004
39739,1092
51372,2366
53838,2738
22864,10907
21833,9900
17255,6906
9372,589
7709,4278
16550,6612
32512,798
15382,606
48158,1942
3657,3442
28010,658
3836,3472
39656,1087
5393,574
22529,10570
48380,1965
226,2782
16942,6766
48340,1960
21734,9802
48985,538
19267,7992
21644,9738
46116,1743
1190,2932
50432,2262
50666,544
21328,9474
43226,1397
25068,13588
42465,1316
39743,1093
15363,605
10100,4715
21479,9576
26278,15762
39084,1060
31756,772
14360,5814
10297,4759
1577,3007
8441,4410
9781,4665
7920,4316
35467,901
14380,605
52988,2594
39918,1105
28884,684
28495,673
15411,6172
48519,1985
46399,1766
15572,6246
7276,4200
8264,4381
7990,4326
24478,12747
31425,764
39936,492
4163,3551
19121,7887
19490,8124
35024,882
6134,3986
53855,2742
981,2895
51261,2357
23762,11818
2599,3218
51964,545
17583,7079
7340,4211
22342,10392
8011,4328
11469,5012
32295,454
44678,1609
34210,854
17356,6964
29158,693
4946,3733
35674,909
37459,984
40715,1160
23527,11531
32827,806
6286,4018
1689,3033
43644,1433
39379,1074
4523,3634
48976,537
12260,5207
51615,2395
3622,3429
37387,982
53503,2685
46850,1812
14571,5882
22664,10710
43361,1408
23381,631
40080,1114
38360,1021
15554,6237
40915,1179
2344,3171
16192,6471
48010,1920
18881,7742
3337,3377
4422,3613
37236,975
28679,678
39742,1093
11904,5121
14335,5805
36639,948
16443,6566
3133,3328
45473,1676
5025,3747
38675,1041
44102,1556
7921,4316
52994,2596
10829,4871
26963,17039
11691,5065
31507,765
2002,3101
11611,5047
46103,1742
39261,1069
5566,3859
52934,2591
6910,4136
36660,949
29304,438
36978,963
44552,1605
6143,3989
2279,3159
28798,682
12666,5302
19411,8067
15715,608
1140,2921
223,2782
16966,6776
35717,911
46364,1760
46423,1769
50883,2316
33425,828
46892,1814
6814,4118
22452,10479
2482,3193
14533,5866
21203,9346
53729,2722
13692,5599
45023,1637
24353,12617
2477,3193
22313,10353
15021,6048
28899,684
45405,1668
40633,1153
16998,6787
4729,573
15947,6378
18697,619
19950,8498
21749,9818
37293,978
51355,2364
44281,1577
421,2812
29843,710
16699,421
39807,1096
6732,577
31975,453
13720,603
47989,533
47829,1905
25624,14498
42181,1286
2356,3173
4537,3640
34718,874
27380,647
39141,1061
20739,8979
17816,7181
18074,7302
19499,8133
42625,505
51411,2371
28528,675
50888,2316
44592,1607
419,556
36625,478
17941,7250
23412,11403
20016,421
31342,760
8669,4455
50310,2239
34783,877
46301,526
35452,900
20322,8736
22796,10822
34202,854
2347,3172
23675,11722
6164,3991
28661,677
46393,1764
28443,671
17163,6854
39068,1059
26064,15281
14763,5940
1351,2964
46339,1758
49004,2051
1888,3075
23744,11793
33300,826
1364,2964
16122,6443
39634,1084
40020,1109
48387,1966
48775,2020
38408,1024
8766,4467
31615,371
20474,8816
39385,1075
17071,6806
409,555
17107,6822
29694,707
7462,4234
37594,485
22895,10934
37156,972
17831,7190
7502,4240
42242,1292
14251,5773
13861,5646
40992,1181
43682,1436
27973,658
44426,1588
18961,7800
25530,14350
18774,7677
21904,9972
44455,1592
11576,5038
33267,826
36437,942
11036,4920
14545,5872
49288,2093
5910,3936
23334,11379
52077,2456
26389,15889
36605,477
46794,1806
43443,1415
6139,3987
36174,929
3542,3412
50571,2278
25583,14426
49116,2066
10414,4780
14359,5814
37306,979
29537,704
51831,2421
5653,3881
44313,521
16328,6532
24028,12200
5672,3884
17540,7058
39255,1069
37977,1008
1616,3013
10775,4856
28295,432
50606,2285
49086,2061
16691,421
17567,7074
18386,618
18829,7715
6260,4011
16393,6544
36142,928
24140,12308
45576,1689
52855,2578
28473,672
5000,3742
30149,720
19075,7849
27704,648
41270,502
15517,6216
52788,2568
29868,710
28352,667
520,2824
2516,3201
13973,5689
42715,1340
25369,642
37616,485
28752,680
3416,568
27020,17153
47679,1882
50767,2300
13610,5569
19498,8133
28571,675
47699,1883
26951,17016
24874,13292
5843,3920
26625,16392
21630,9725
42851,1356
23249,11257
45804,1710
21736,9802
19513,8146
12750,5320
49830,2167
14236,5767
31322,758
37042,967
26238,15673
8753,4466
20107,8580
19181,7934
7984,4326
46430,1770
37096,969
4580,3651
17852,7203
13652,5587
5112,3759
48575,1993
1601,3011
478,2821
39660,1087
3564,3418
51307,544
6774,4111
49378,2101
18372,616
37503,984
49982,2190
15695,607
14858,5985
43259,1400
23736,11781
38648,1040
35848,917
34813,878
24195,12380
43641,1433
8381,583
13200,5455
45159,1654
16800,6701
2886,3281
6018,3964
1983,3093
41736,1243
38541,1033
45934,1722
2881,3278
26982,17068
29224,695
42570,1327
21705,627
21871,9935
48819,2027
29452,702
7643,4268
46161,1746
6463,4053
5264,3795
7334,4210
