wal_id,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Year,Month
3683,26,955641.74,0,22.49,3.827,137.4238966,2012,3
2056,15,649993.5,0,33.06,3.42,133.3701429,2011,2
4576,33,274593.43,0,58.4,2.962,126.4420645,2010,2
2726,20,2007796.26,0,65.1,2.869,203.8488134,2010,4
360,3,395146.24,0,85.38,3.48,218.6424704,2011,7
850,6,1608077.01,1,86.33,3.73,224.0560076,2012,9
3590,26,986765.01,0,50.81,2.961,132.2230323,2010,5
979,7,598495.02,0,55.06,3.764,197.6218954,2012,6
2769,20,2351143.07,0,28.58,3.231,205.7329407,2011,2
1291,10,1987090.09,0,55.92,2.877,126.5782857,2010,3
149,2,1946070.88,0,54.52,2.72,210.8733316,2010,3
5722,41,1052034.74,0,24.13,2.55,189.5340998,2010,2
2481,18,891148.55,0,22.55,3.232,133.0285161,2011,1
4608,33,246277.18,0,89.43,3.028,126.1454667,2010,9
621,5,260636.71,0,37.74,2.983,212.008514,2011,1
2065,15,655318.26,0,41.37,4.061,134.3571,2011,4
5952,42,537276.41,0,77.91,3.842,129.7821613,2011,10
2085,15,607593.51,1,67.59,3.93,136.2745806,2011,9
3172,23,1417013.07,0,70.03,2.792,132.6141935,2010,8
4360,31,1425299.37,0,84.71,3.648,214.6964908,2011,6
2790,20,2053165.41,0,69.66,3.748,208.3346432,2011,7
3950,28,1203172.05,0,73.05,3.842,129.7821613,2011,10
2960,21,640181.86,0,48.1,3.157,219.355063,2012,1
5728,41,1168826.39,0,41.31,2.725,189.7048215,2010,4
1011,8,882917.12,0,62.66,2.808,213.8186357,2010,4
584,5,298697.84,0,67.53,2.78,210.939388,2010,4
5221,37,517021.3,0,85.33,3.524,213.9324122,2011,7
4370,31,1487542.53,0,90.11,3.554,215.3229307,2011,8
25,1,1371986.6,0,81.84,2.64,211.3699032,2010,7
5678,40,780607.52,0,25.9,3.523,136.753,2012,1
741,6,1633241.59,0,86.61,2.627,213.0311188,2010,8
5226,37,510787.46,0,86.71,3.684,214.2972939,2011,8
1606,12,851919.34,0,81.77,2.939,126.1900333,2010,9
6269,44,343268.29,0,62.39,3.801,131.0287742,2012,5
1580,12,981615.81,0,60.06,3.083,126.6050645,2010,3
2316,17,783929.7,0,67.04,2.85,126.0766452,2010,8
5958,42,511883.36,0,57.29,3.701,129.8459667,2011,12
848,6,1501095.49,0,79.03,3.62,223.7860175,2012,8
2343,17,767256.53,0,24.36,3.12,128.13,2011,2
4400,31,1481728.13,0,63.39,3.734,220.8498468,2012,3
1363,10,1774342.61,0,88.59,3.697,129.1507742,2011,7
4546,32,1270577.01,0,51.49,3.854,197.5971285,2012,4
3649,26,1133807.03,0,63.34,3.784,135.6283333,2011,7
3837,27,1707158.82,0,65.15,4.029,142.0970115,2012,5
5217,37,500381.23,0,82.96,3.699,214.0162805,2011,6
2826,20,2139265.4,0,41.14,3.848,213.8711137,2012,3
2079,15,577511.02,0,74.67,4.004,135.9639355,2011,7
3660,26,923644.6,0,50.72,3.758,136.367,2011,9
5044,36,405860.37,0,62.72,2.655,210.7202444,2010,11
4693,33,270497.51,0,82.43,4.058,131.136,2012,5
5526,39,1456957.38,0,63.11,3.297,216.7217373,2011,11
711,5,343048.29,0,71.17,3.617,223.7744444,2012,10
4791,34,923795.04,0,77.16,3.57,129.0663,2011,6
1046,8,1220579.55,0,45.03,2.869,214.7510843,2010,12
4678,33,244899.2,0,55.99,3.66,130.2792258,2012,1
5499,39,1370920.87,0,68.75,3.906,214.5240376,2011,5
4940,35,826820.71,0,78.14,3.842,139.9896486,2011,8
1043,8,1261693.16,1,51.07,2.735,215.1077548,2010,11
1547,11,1370251.22,0,79.07,3.749,225.1797511,2012,5
2386,17,1289156.9,0,18.76,3.186,129.9845484,2011,12
5036,36,434471.38,1,80.58,2.513,210.2641156,2010,9
2116,15,558585.13,0,43.52,4.187,137.868,2012,4
1533,11,1162675.85,0,58.36,3.29,223.5645845,2012,1
214,2,1953771.99,0,86.53,3.637,214.6513538,2011,6
5699,40,1079386.88,0,55.78,3.746,138.1174194,2012,6
471,4,2789469.45,1,48.08,2.752,126.6692667,2010,11
1732,13,1877358.86,0,53.11,2.908,126.1602258,2010,5
5281,37,522665.04,0,81.26,3.62,220.8526787,2012,8
876,7,498580.87,0,63.59,2.684,189.4000734,2010,6
5664,40,1070389.98,0,50.21,3.633,136.472,2011,10
2118,15,527402.62,0,41.57,4.163,137.9781333,2012,4
4569,32,1156377.47,0,64.05,3.659,198.1267184,2012,9
5267,37,534847.96,0,73.7,3.63,220.4252149,2012,5
4478,32,1557776.1,0,36.07,2.778,191.0303376,2010,12
1797,13,2035244.54,0,81.53,3.57,129.2832581,2011,8
6111,43,662198.65,1,46.54,3.409,211.7644101,2012,2
5823,41,1079398.81,0,33.15,3.038,196.8262786,2012,1
3206,23,1182694.95,0,29.44,3.638,134.0682581,2011,4
6164,44,267065.35,0,57.71,2.95,126.1843871,2010,5
743,6,1539930.5,0,87.36,2.664,213.1291427,2010,8
5738,41,1217199.39,0,63.36,2.684,189.4000734,2010,6
4772,34,1015654.6,1,28.66,3.033,127.859129,2011,2
3612,26,916522.66,0,36.13,2.919,132.8170968,2010,10
702,5,324195.17,0,86.91,3.417,222.5385111,2012,8
6239,44,306336.07,0,47.41,3.567,129.7936774,2011,10
1568,11,1227430.73,0,77.67,3.666,226.5180926,2012,9
5760,41,1175326.23,0,38.99,2.737,191.0411474,2010,11
1073,8,864881.24,0,83.94,3.594,218.4979481,2011,6
4201,30,417070.51,0,59.87,3.045,212.9033115,2011,2
2822,20,2462978.28,1,33.47,3.64,213.1186138,2012,2
1516,11,1190515.83,0,84.4,3.355,220.085696,2011,9
4371,31,1417267.07,0,92.07,3.523,215.386897,2011,8
4355,31,1388755.61,0,61.87,3.906,215.4448709,2011,5
3184,23,1112871.23,0,48.68,2.938,132.8708387,2010,10
4557,32,1196880.11,0,74.85,3.735,197.7389345,2012,6
332,3,605990.41,0,57.16,2.886,214.7017828,2010,12
1103,8,813954.82,0,46.81,3.268,223.5188055,2012,1
3235,23,1441032.59,0,52.12,3.618,136.5017742,2011,10
5119,36,339407.94,0,72.54,3.919,220.1953389,2012,4
2200,16,475201.64,0,26.15,3.101,191.9647167,2011,2
2313,17,833517.19,0,69.96,2.797,126.1069032,2010,7
698,5,341214.43,0,82.35,3.227,222.4714336,2012,7
4021,29,588017.66,0,69.49,2.857,132.3648387,2010,6
5081,36,361311.41,0,83.31,3.637,214.1713416,2011,7
1685,12,1025382.22,0,64.36,4.294,130.9670968,2012,3
5439,39,1244391.83,0,61.88,2.667,210.1413607,2010,3
4004,29,538634.46,0,24.36,2.788,131.5279032,2010,2
632,5,314316.55,0,61.5,3.524,215.4024406,2011,4
2167,16,614253.33,0,61.79,2.711,189.5231276,2010,7
4689,33,275911.97,0,70.75,4.282,131.0375484,2012,4
6380,45,720946.99,0,63.82,3.541,187.6917481,2011,10
4032,29,531640.19,0,73.21,2.796,132.6616129,2010,8
2364,17,899044.34,0,69.82,3.563,129.1507742,2011,7
3370,24,1402372.09,0,69.94,3.906,136.2136129,2011,8
4575,32,1219979.29,0,47.22,3.686,199.2195317,2012,10
3425,24,1242909.53,0,64.28,4.088,138.5673,2012,9
4881,35,1198025.76,0,70,2.78,136.3243393,2010,6
2148,16,443242.17,0,18.12,2.586,189.6018023,2010,2
4976,35,788633.42,0,52.22,4.044,141.8433929,2012,4
4491,32,1100765.5,0,45.25,3.406,192.1237981,2011,3
3806,27,1682652.51,0,64.78,3.744,140.4784194,2011,10
3408,24,1298809.8,0,63.1,4.029,138.1065806,2012,5
748,6,1275591.84,0,76.49,2.624,213.1152886,2010,9
3594,26,1001286.67,0,53.62,2.805,132.4733333,2010,6
4050,29,1130926.79,0,29.76,3.15,132.7477419,2010,12
2290,17,800714,0,25.06,2.654,126.5262857,2010,2
5263,37,523483.19,0,70.87,3.877,220.2483937,2012,4
1055,8,1065108.64,0,50.64,3.045,216.6310383,2011,2
3283,23,1338627.55,0,56.8,4.056,138.6534,2012,9
3864,28,1542173.33,0,50.23,2.825,126.5522857,2010,2
4333,31,1338716.37,0,50.43,2.708,211.265543,2010,12
4006,29,542399.07,0,31.96,2.747,131.637,2010,2
5522,39,1384721.84,0,73.79,3.274,216.0885258,2011,10
1299,10,1790694.59,0,69.76,3.105,126.3805667,2010,4
4492,32,1068719.22,0,46.7,3.414,192.1964844,2011,3
1202,9,515226.11,0,63.82,3.488,217.9563371,2011,3
5086,36,344964.2,0,86.02,3.501,214.4878416,2011,8
5707,40,1068346.76,0,70.15,3.698,138.1735806,2012,8
3847,27,1625883.71,0,76.01,3.82,142.2126924,2012,7
4626,33,244856.44,0,59.46,3.336,127.4404839,2011,1
3876,28,1217923.71,0,76.2,3.12,126.1843871,2010,5
6376,45,711367.56,0,69.17,3.742,186.8024,2011,9
5867,42,554972.42,0,55.92,2.877,126.5782857,2010,3
644,5,302881.64,0,84.76,3.594,215.6539583,2011,6
3770,27,1628100.79,0,28.7,3.4,137.0542431,2011,2
3115,22,965769.93,0,46.4,3.921,141.6990864,2012,3
594,5,291808.87,0,81.14,2.642,211.6642907,2010,7
4075,29,536914.17,0,63.97,3.873,135.0837333,2011,6
2881,21,711470.8,0,82.29,2.669,210.8803726,2010,7
172,2,1863840.49,0,87.12,2.619,211.2241759,2010,8
1204,9,520962.14,0,56.12,3.524,218.445164,2011,4
3025,22,1092654.26,0,79.22,2.806,136.3962643,2010,7
714,5,319550.77,0,71.7,3.506,224.0378139,2012,10
3508,25,670854.96,0,78.1,3.811,208.5937018,2011,7
5697,40,991054.49,0,65.25,3.85,138.1101935,2012,5
5043,36,392654.26,0,76.22,2.68,210.6736944,2010,10
6403,45,791835.37,0,59.45,3.9,190.5363213,2012,3
6335,45,879244.9,0,40.93,3.046,182.6676154,2010,12
4086,29,497085.91,0,69.16,3.784,136.2440968,2011,9
1285,9,542009.46,0,68.01,3.594,227.214288,2012,10
549,4,2154137.67,0,77.47,3.551,131.0287742,2012,5
6285,44,347726.67,0,68.55,3.749,130.9776667,2012,9
6194,44,278646.35,0,35.21,2.842,126.8794839,2010,12
2622,19,1224175.99,0,31.34,3.351,132.8823226,2011,1
5505,39,1451392.67,0,85.21,3.637,213.7481256,2011,6
2375,17,918006.9,0,54.4,3.592,129.6938,2011,10
1867,14,2495630.51,0,47.74,2.85,181.8657537,2010,4
6259,44,331965.95,0,52.5,3.529,130.8261935,2012,3
3624,26,812323.29,0,16.7,3.215,132.9510645,2011,1
1611,12,955294.7,0,61.09,3.016,126.4364194,2010,10
6163,44,286515.92,0,50.15,2.962,126.2085484,2010,5
4398,31,1427881.22,0,59.3,3.63,220.4866886,2012,3
1743,13,1877592.55,0,74.93,2.837,126.064,2010,8
4882,35,1230245.74,0,78.02,2.808,136.3483143,2010,6
2997,21,667151.46,0,71.54,3.721,222.4169362,2012,9
5017,36,457899.64,0,70.9,2.725,209.170772,2010,4
4473,32,1141019.11,0,42.3,2.737,191.0411474,2010,11
152,2,1954689.21,0,65.41,2.77,210.2831653,2010,4
2856,20,2246411.89,0,60.77,3.985,215.9258865,2012,10
950,7,556015.59,0,19.53,3.505,195.6376941,2011,11
2009,15,592111.49,0,39.53,2.963,131.863129,2010,3
1840,13,2094373,0,72.89,3.737,130.7929,2012,6
754,6,1505442.15,0,59.9,2.689,213.4785503,2010,11
90,1,1445249.09,0,66.57,3.372,217.6766791,2011,10
5188,37,517546.69,0,61.97,2.728,210.7667944,2010,11
148,2,1990483.78,0,57.56,2.667,211.037551,2010,3
3348,24,1158693.12,0,36.88,3.789,133.9587419,2011,3
914,7,551378.39,0,21.84,3.232,192.0116004,2011,3
1427,10,1713889.11,0,76.03,4.468,131.1083333,2012,10
5136,36,298947.51,0,84.41,3.49,220.6404663,2012,8
5412,38,435579.7,0,78.11,4.277,130.9592258,2012,6
1504,11,1334627.96,0,87.17,3.48,218.6424704,2011,7
367,3,366367.55,0,87.67,3.523,219.0866908,2011,8
5010,36,441434.2,0,61.96,2.619,210.1413607,2010,3
966,7,551058.13,0,21.64,3.191,196.9565303,2012,3
3163,23,1514435.51,0,64.94,2.857,132.3648387,2010,6
4109,29,545840.05,1,35.68,3.655,137.1666774,2012,2
3827,27,1607343.41,0,44.32,4.021,141.4742857,2012,3
4278,30,430878.28,0,89.57,3.494,221.5954138,2012,8
3921,28,1336838.41,0,63.63,3.772,128.7199355,2011,4
2727,20,1985784.59,0,55.43,2.899,203.7307486,2010,4
287,3,420728.96,1,47.93,2.548,214.5747916,2010,2
2463,18,997998.21,0,60.94,2.716,132.7670667,2010,9
934,7,688043.96,0,56.22,3.545,193.5120367,2011,7
124,1,1527845.81,0,78.39,3.346,221.8030211,2012,6
131,1,1592409.97,0,85.05,3.494,221.9584329,2012,8
2032,15,638647.21,0,73.17,2.86,132.7248387,2010,9
479,4,1886393.94,0,38.34,3.017,127.4404839,2011,1
3762,27,2139733.68,0,30.83,3.255,136.5255714,2010,12
4723,34,918295.79,0,42.65,2.654,126.5782857,2010,3
4594,33,310800.79,0,93.52,3.057,126.1119032,2010,6
3099,22,1308967.44,0,45.35,3.47,140.4397857,2011,12
4710,33,237129.81,0,94.55,3.886,130.8853548,2012,8
650,5,317738.56,0,91.07,3.684,216.1071198,2011,8
5437,39,1168582.02,0,49.79,2.561,210.0771885,2010,2
3387,24,2168344.23,0,36.93,3.587,136.5883871,2011,12
6331,45,764014.06,0,45.65,2.917,182.9463648,2010,11
3316,24,1384243.75,0,74.17,2.923,132.63,2010,8
2748,20,2014954.79,1,65.02,2.699,204.7266827,2010,9
768,6,1486920.17,1,39.38,3.022,214.4630941,2011,2
1742,13,1969121.45,0,81.24,2.802,126.0854516,2010,8
2604,19,1623519.64,0,74.69,2.86,132.7248387,2010,9
1696,12,1019555.51,0,85.94,4.144,130.8295333,2012,6
1053,8,944594.78,0,24.48,2.989,215.9327797,2011,2
2363,17,902727.76,0,67.93,3.553,129.1338387,2011,7
5488,39,1335233.74,0,58.2,3.045,212.0063522,2011,2
1802,13,1835662.69,0,68.28,3.623,129.6060667,2011,9
2925,21,718898.33,0,61.87,3.906,215.4448709,2011,5
3653,26,1107552.43,0,63.16,3.903,136.0540323,2011,8
2508,18,954148.64,0,73.85,3.898,135.9639355,2011,7
363,3,345381.29,0,88.07,3.682,218.8440545,2011,7
4500,32,1145084.76,0,45.71,3.828,192.831317,2011,5
4675,33,215359.21,1,51.6,3.428,130.0710323,2011,12
154,2,1821990.93,0,65.11,2.795,210.1000648,2010,4
990,7,642450.4,0,59.66,3.545,198.1001057,2012,8
4129,29,555954.13,0,70.99,3.577,138.1962667,2012,6
4506,32,1199845.29,0,72.86,3.597,193.0930552,2011,7
5837,41,1359770.73,0,52.86,3.903,197.6063534,2012,5
2292,17,783300.05,0,31.58,2.681,126.5782857,2010,3
5615,40,875038.84,0,47.1,2.938,132.8708387,2010,10
1627,12,1128485.1,0,53.35,3.43,127.99525,2011,2
2216,16,581546.23,0,58.34,3.697,192.9034759,2011,6
3815,27,2205919.86,0,40.68,3.611,140.4700795,2011,12
4906,35,1108580.19,0,30.83,3.109,136.5255714,2010,12
395,3,445162.05,0,60.71,3.669,224.5620291,2012,3
4746,34,951208.65,0,76.72,2.698,126.064,2010,8
942,7,558981.45,0,43.67,3.596,194.7419707,2011,9
397,3,413907.25,0,66.53,3.787,224.7909104,2012,3
2989,21,677789.14,0,88.09,3.407,221.5785461,2012,7
4754,34,931710.67,0,65.21,2.645,126.2791667,2010,10
5838,41,1353285.1,0,50.22,3.87,197.5481609,2012,5
3960,28,1270036.53,1,44.64,3.428,130.0710323,2011,12
5603,40,1057295.87,0,69.16,2.792,132.6141935,2010,8
1717,13,2030933.46,1,33.16,2.671,126.4962581,2010,2
903,7,716388.81,0,20.74,2.778,191.0303376,2010,12
5950,42,649111.23,0,75.01,3.827,129.6938,2011,10
6130,43,613270.79,0,87.51,3.346,213.2123786,2012,6
1136,8,932160.37,1,80.87,3.73,226.0153733,2012,9
5125,36,306098.17,0,78.94,3.636,220.4287124,2012,5
5633,40,977070.62,0,18.49,3.437,133.6141429,2011,3
5194,37,576809.92,0,59.1,2.886,210.1805602,2010,12
44,1,1682614.26,0,46.33,2.843,211.4659526,2010,12
1231,9,553836.98,0,72.62,3.285,220.6643585,2011,10
2784,20,1953416.06,0,59.01,4.062,208.7583165,2011,5
731,6,1644470.66,0,78.89,2.759,212.412888,2010,5
1489,11,1229777.24,0,73.74,3.473,217.9674705,2011,3
4133,29,475158.24,0,73.52,3.701,138.2033871,2012,7
669,5,379530.3,0,54.42,3.159,219.7596266,2011,12
4074,29,558431.44,0,69.53,3.924,134.9425484,2011,6
745,6,1510925.32,0,82.15,2.577,213.0519222,2010,9
2486,18,1005983.31,0,26.15,3.281,133.4921429,2011,2
5822,41,1116295.24,0,31.56,3.055,196.7796652,2012,1
4441,32,1131732.94,0,48.28,2.725,189.7048215,2010,4
3992,28,1269113.41,0,95.91,3.811,130.7561613,2012,8
3419,24,1440374.13,0,73.26,3.819,138.1735806,2012,8
3071,22,1021568.34,0,62.59,4.034,138.6782834,2011,5
257,2,1935869.1,0,68.08,3.891,221.1484028,2012,4
5510,39,1416005.59,0,84.6,3.651,214.1713416,2011,7
200,2,1879107.31,0,52.7,3.459,213.7646401,2011,3
629,5,293098.1,0,55.74,3.459,214.6729901,2011,3
4375,31,1347607.74,0,75.68,3.467,216.0282356,2011,9
2886,21,739279.19,0,90.3,2.627,211.1608049,2010,8
4167,30,453210.24,0,87.01,2.653,210.9950134,2010,6
4096,29,531600.62,0,47.8,3.57,136.4618065,2011,11
4786,34,945018.83,0,61.47,3.881,129.0756774,2011,5
664,5,311906.7,0,60.71,3.297,218.5699621,2011,11
4334,31,1475685.1,0,46.35,2.843,211.1247993,2010,12
4198,30,425989.04,0,44.04,3.01,211.8552668,2011,1
448,4,1929736.35,0,81.53,2.635,126.114,2010,6
18,1,1542561.09,0,80.43,2.668,211.4560951,2010,6
1323,10,1703850.25,0,75.48,3.08,126.3266774,2010,10
3435,25,628516.57,0,29.16,2.754,204.4630869,2010,2
2137,15,587259.82,1,71.61,4.076,138.4729355,2012,9
5180,37,501251.4,0,82.1,2.582,210.2924504,2010,9
2152,16,483177.2,0,29.88,2.717,189.7195417,2010,3
2324,17,838297.32,0,47.35,2.845,126.3266774,2010,10
4630,33,252349.6,0,62.03,3.43,127.99525,2011,2
4317,31,1327719.34,0,89.65,2.692,211.2951413,2010,8
5875,42,477615.87,0,69.76,3.105,126.3805667,2010,4
3265,23,1332952.47,0,58.42,3.899,138.1065806,2012,5
3577,26,999348.55,0,22.62,2.747,131.637,2010,2
6408,45,711571.88,0,53.2,4.004,190.8680064,2012,4
5887,42,491115.86,0,88.44,3.112,126.1283548,2010,7
2235,16,505918.21,0,41.97,3.55,195.3318977,2011,10
2385,17,1067754.06,0,21.07,3.282,129.8980645,2011,12
1212,9,553834.04,0,80.42,3.786,219.1203788,2011,5
34,1,1453329.5,0,71.89,2.603,211.6719895,2010,10
760,6,2090268.95,0,52.24,2.869,212.918049,2010,12
328,3,565567.84,1,68.71,2.735,215.0614025,2010,11
4925,35,841778.34,0,50.02,3.892,138.2475036,2011,4
4026,29,563449.43,0,79.22,2.806,132.5461333,2010,7
4386,31,1556798.94,0,41.44,3.158,218.605037,2011,12
490,4,2074953.46,0,62.61,3.605,128.8238065,2011,4
3288,23,1347454.59,0,50.56,3.917,138.7281613,2012,10
5861,41,1326197.24,0,49.56,3.75,199.1481963,2012,10
1670,12,1293404.18,0,43.29,3.6,129.8980645,2011,12
3707,26,1068292.56,0,65.54,3.84,138.1857097,2012,8
5817,41,1682368.32,0,25.01,3.266,195.9841685,2011,12
1900,14,1968462.58,0,50.02,3,182.8989385,2010,11
1801,13,1847430.96,0,63.6,3.648,129.5183333,2011,9
1971,14,1905033.01,0,50.04,3.953,190.6107463,2012,3
788,6,1694551.15,0,87,3.524,216.7257388,2011,7
1537,11,1379473.03,0,61.11,3.555,224.1320199,2012,2
5708,40,1007906.43,0,70.09,3.772,138.1437742,2012,8
3686,26,874790.68,0,49.97,3.889,137.6552903,2012,3
1095,8,1235163.86,1,49.61,3.236,221.9491571,2011,11
2545,18,998443.5,0,47.75,4.025,137.868,2012,4
1912,14,1980405.03,1,30.3,3.239,183.7016129,2011,2
2161,16,479430,0,52.08,2.737,189.4452425,2010,5
1151,9,484946.56,0,51.8,2.732,214.5531227,2010,3
1101,8,872113.23,0,43.47,3.157,223.2409668,2012,1
606,5,283178.12,0,71.1,2.603,212.2269463,2010,10
3971,28,1337875.49,0,64.44,4.273,130.8261935,2012,3
1700,12,960312.75,0,95.61,3.723,130.683,2012,7
5928,42,612337.35,0,73.56,4.193,129.0444333,2011,5
5720,41,1086533.18,0,30.27,2.58,189.3816974,2010,2
6347,45,733716.78,0,35.78,3.274,184.1625632,2011,2
4960,35,1550214.02,0,41.59,3.389,140.528765,2011,12
4658,33,239198.36,0,99.2,3.798,129.3259355,2011,9
2307,17,877996.27,0,54.94,2.819,126.114,2010,6
3456,25,665290.93,0,75.37,2.771,204.4812188,2010,7
4321,31,1308179.02,1,79.3,2.565,211.1532104,2010,9
5371,38,362224.7,0,91.74,3.743,129.2405806,2011,8
5354,38,362952.34,0,72.12,4.134,128.9553,2011,4
1955,14,2470581.29,0,46.57,3.415,188.6544692,2011,12
4683,33,242526.7,0,59.41,3.95,130.5502069,2012,2
1272,9,513991.57,0,83.39,3.311,225.6871121,2012,7
6133,43,627634.04,0,78.82,3.256,213.3134286,2012,7
153,2,1874957.94,0,68.07,2.808,210.1495463,2010,4
2694,19,1485540.28,0,67.79,3.979,138.1101935,2012,5
2711,19,1338572.29,0,60.62,4.203,138.6534,2012,9
3716,26,975578.02,0,43.51,4,138.8336129,2012,10
5749,41,1173131.63,0,70.59,2.731,190.3284922,2010,8
5702,40,988764.84,0,64.42,3.577,138.1962667,2012,6
2608,19,1379456.3,0,59.91,2.84,132.7568,2010,10
2392,17,864852.85,0,26.26,3.077,130.3496774,2012,2
5804,41,1197019.39,0,54.82,3.596,194.7419707,2011,9
2623,19,1181204.53,0,21.68,3.367,132.9510645,2011,1
4699,33,290444.31,0,92.44,4.144,130.8295333,2012,6
179,2,1794355.49,0,65.8,2.72,211.4713286,2010,10
5296,38,342023.92,0,50.11,2.925,126.6042857,2010,3
1939,14,1896873.99,0,72.98,3.747,186.5093071,2011,8
353,3,364603.13,0,75.79,3.907,219.127216,2011,5
2970,21,767338.32,0,63.39,3.734,220.8498468,2012,3
5278,37,521959.28,0,85.56,3.417,220.6319358,2012,8
6339,45,679156.2,1,29.67,3.179,182.5714479,2010,12
869,7,404751.25,0,43.07,2.776,189.6190057,2010,4
1783,13,1860923.55,0,52.12,3.802,129.0756774,2011,5
420,3,408838.73,0,85.18,3.638,225.8293063,2012,8
4989,35,825763.48,0,78.95,3.523,142.2548214,2012,7
1380,10,1869087.85,0,58.97,3.669,129.8268333,2011,11
1791,13,1956813.31,0,75.59,3.553,129.1338387,2011,7
5679,40,811365.42,0,14.02,3.542,136.8564194,2012,1
1354,10,1720908.01,0,72.62,3.99,129.0756774,2011,5
4454,32,1187988.64,0,74.74,2.728,189.4882603,2010,7
3726,27,2053952.97,0,46.9,2.957,135.7464988,2010,4
1555,11,1297028.6,0,87.86,3.286,225.3492435,2012,6
3551,25,717207.19,0,58.21,3.848,214.5485571,2012,5
1973,14,1912909.69,0,51.83,4.044,190.7595962,2012,4
5957,42,577698.37,1,60.68,3.76,129.8364,2011,11
2132,15,590739.62,0,73.13,3.819,138.1735806,2012,8
3012,22,1033171.07,0,57.06,2.849,135.7856359,2010,4
4956,35,1733822.4,1,47.88,3.492,140.4217857,2011,11
1947,14,1890870.75,0,63.82,3.541,187.6917481,2011,10
2815,20,3555371.03,0,40.19,3.389,212.2360401,2011,12
766,6,1287034.7,0,44.98,3.01,213.7143412,2011,1
202,2,1766162.05,0,69.42,3.473,214.2521573,2011,3
1682,12,1113208.57,0,54.54,4.25,130.7413793,2012,3
5068,36,374574.72,0,74.57,3.805,214.1921572,2011,4
521,4,2203028.96,0,47.12,3.286,129.8167097,2011,11
3877,28,1176588.25,0,67.84,3.058,126.1602258,2010,5
3920,28,1201059.72,0,54.4,3.909,128.6160645,2011,3
2185,16,453632.76,0,34.04,2.737,191.0411474,2010,11
700,5,321205.12,0,81.05,3.311,222.5209358,2012,7
5688,40,844490.86,0,52.27,3.889,137.6552903,2012,3
5966,42,538978.67,0,53.59,3.675,130.3144516,2012,1
1203,9,497488.4,0,68.79,3.473,218.2007506,2011,3
5390,38,342667.35,1,44.64,3.428,130.0710323,2011,12
1205,9,561625.92,0,71.4,3.622,218.6895775,2011,4
3345,24,1346994.53,0,31.36,3.605,133.6141429,2011,3
4574,32,1199292.06,0,53.57,3.75,199.1481963,2012,10
3157,23,1315023.08,0,46.4,2.895,132.0226667,2010,4
2625,19,1284185.49,0,20.66,3.402,133.1059677,2011,1
5627,40,764014.75,0,14.64,3.232,133.0285161,2011,1
5153,37,513015.35,0,61.96,2.667,210.1413607,2010,3
3996,28,1469693.99,1,88.52,4.124,130.9325484,2012,9
2831,20,2045396.06,0,45.68,4.044,214.3127027,2012,4
81,1,1464693.46,0,87.96,3.523,215.7332258,2011,8
6222,44,315273.08,0,74.29,3.613,129.0894,2011,7
4884,35,1268766.76,0,82.69,2.793,136.3962643,2010,7
1287,10,2193048.75,0,54.34,2.962,126.4420645,2010,2
1618,12,1295605.35,0,52.77,3.236,126.8794839,2010,12
5292,38,342214.9,1,47.87,2.946,126.4962581,2010,2
3129,22,1097786.14,0,77.41,3.538,142.2234298,2012,7
2999,21,651768.91,0,70.28,3.617,222.8159296,2012,10
319,3,355626.87,0,76.9,2.624,214.9084516,2010,9
2242,16,679481.9,0,22.5,3.266,195.9841685,2011,12
6175,44,296804.49,0,81.24,2.802,126.0854516,2010,8
6260,44,296947.06,0,47.83,3.671,130.8966452,2012,3
5444,39,1242874.98,0,66.33,2.808,209.2691428,2010,4
2610,19,1369317.63,0,51.32,2.999,132.7633548,2010,10
2282,16,509942.56,0,56.48,3.765,198.358523,2012,9
3986,28,1129031.98,0,90.47,3.875,130.7562667,2012,6
1416,10,1817603.66,0,83.98,3.769,130.7195806,2012,7
2125,15,636737.65,0,67.7,3.786,138.1295333,2012,6
5910,42,428953.6,1,49.67,3.148,127.0876774,2010,12
5434,39,1230596.8,0,44.3,2.572,209.8529663,2010,2
265,2,2010216.49,0,78.69,3.452,221.3877467,2012,6
1196,9,544612.28,0,31.82,2.989,216.1162864,2011,2
1544,11,1472752.01,0,72.74,3.891,225.0135556,2012,4
2194,16,470365.59,0,17.46,2.911,191.4784939,2011,1
5285,37,521320.98,0,75.98,3.721,221.4578604,2012,9
2356,17,892056.64,0,51.04,3.778,129.0623548,2011,5
5831,41,1215354.38,0,44.04,3.664,197.2295234,2012,3
5645,40,972373.81,0,63.11,4.034,134.7677742,2011,5
1050,8,809646.66,0,31.62,2.983,214.7930991,2011,1
2025,15,633203.69,0,72.83,2.933,132.5667742,2010,7
4634,33,247234.47,0,72.72,3.892,128.5121935,2011,3
1818,13,1811606.21,0,32.71,3.047,130.2792258,2012,1
5223,37,498749.62,0,85.63,3.575,214.1083654,2011,7
1375,10,1704753.02,0,70.27,3.698,129.7706452,2011,10
6018,43,630740.11,0,66.91,2.78,202.4312238,2010,4
1632,12,954107.32,0,54.4,3.909,128.6160645,2011,3
4163,30,462474.16,0,80.94,2.759,210.5552301,2010,5
6020,43,690851.59,0,72.14,2.854,202.3705092,2010,5
5609,40,855046.95,0,55.34,2.716,132.7670667,2010,9
3409,24,1407897.57,0,65.79,3.979,138.1101935,2012,5
4812,34,947552.44,0,46,3.294,129.8268333,2011,11
